work_dir,rt_weight,precursor_mz_weight,spec_weight,spec_sim_type,feature_id,top1_score,top2_avg_score,top3_avg_score,top1_gap,top1_margin,top2_margin,top3_margin,H_norm
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10193,0.7417375341424494,,,,,,,
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10231,1.198477794864298,1.0119263974321238,0.8475592649547626,0.3731027948643484,0.6796527948642574,,,0.950354310304542
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10325,0.87686005931474,0.8731844343147459,0.8710988997104968,0.007351249999988152,0.09837780407019125,0.12418403748934703,0.13546544732954302,0.9983021825001168
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10448,1.0011455877487216,0.9848864210820547,0.9738119336567239,0.03251833333333398,0.049482628942659534,,0.13546544732954302,0.9997981901560636
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10713,0.9359999999999751,0.9263949999999781,0.9231933333333124,0.019209999999993954,0.12482208333333056,0.15042111111111245,0.19841750000001057,0.9963634063266336
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10743,0.8957718761650766,0.8592771880825315,0.8440404087330226,0.07298937616509016,0.08220502613107217,,0.19841750000001057,0.999144185949457
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10813,0.8428003324634248,0.8425441655792617,0.8334011935020341,0.0005123337683261564,0.027685083115845832,,0.19841750000001057,0.9998900119063028
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10937,0.8870909950192727,0.8867659950192723,0.8780695664478425,0.0006500000000008166,0.06898178318666748,0.08284594901079323,0.08599203194147964,0.9993684879662349
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10951,0.9692722231467097,0.964883056480047,0.9521429109333842,0.00877833333332545,0.04260960330665087,,0.08599203194147964,0.9998299287780976
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N10978,0.6688335772935248,0.964883056480047,0.9521429109333842,0.00877833333332545,0.04260960330665087,,0.08599203194147964,0.9998299287780976
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N11103,1.0985660352657114,1.0738427520591114,0.9521429109333842,0.0494465664132,,,0.08599203194147964,0.999617603574154
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N11463,1.076897928885591,0.9144851321594343,0.9521429109333842,0.32482559345231365,,,0.08599203194147964,0.9771262180074918
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N11510,0.9580148922757078,0.9506394756090393,0.9521429109333842,0.014750833333337154,,,0.08599203194147964,0.9999565799487351
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N11520,1.0308654541234534,1.0274779415880004,1.0236202517764357,0.006775025070905993,0.052621407216125515,0.061787503095998675,0.07308754943678275,0.9996872066043219
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N11573,1.0667570385017626,1.0289531560336496,0.8936921040224632,0.07560776493622634,0.443587038501672,,0.07308754943678275,0.9773403484053713
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N11618,0.9850132751684338,0.9347736375842179,0.8360821231194236,0.10047927516843169,0.3463141809785988,,0.07308754943678275,0.9857368073416136
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N11812,0.8380949999999796,0.8236474999999788,0.8159856666666396,0.02889500000000156,0.07632487500003093,0.07484133333336784,0.07429941666670103,0.9994054432489293
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N11845,0.8666180000000197,0.8364506666666947,0.8159856666666396,0.06033466666664988,,0.07484133333336784,0.07429941666670103,0.9990615051058542
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N12489,1.0062463689358294,0.874100038521709,0.8159856666666396,0.26429266082824077,,0.07484133333336784,0.07429941666670103,0.9834499650142745
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N12501,0.8995194661341597,0.8290067330670929,0.8159856666666396,0.14102546613413347,,0.07484133333336784,0.07429941666670103,0.9947749747772944
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N12514,0.8245662474102656,0.7815470871757358,0.8159856666666396,0.08603832046905957,,0.07484133333336784,0.07429941666670103,0.9978133583442345
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N12521,1.3989383481603157,1.3941000088756694,1.3600097027417448,0.00967667856929233,0.16966157227603995,0.1856740045212668,0.17459432220305815,0.9987405814176559
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N12768,1.0910610461806138,1.071269212679534,1.0584723431303376,0.03958366700215965,0.05818244214866919,,0.17459432220305815,0.9997615851974975
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N12836,0.9098622927022575,1.071269212679534,1.0584723431303376,0.03958366700215965,0.05818244214866919,,0.17459432220305815,0.9997615851974975
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N12937,0.8323749999999599,0.8253949999999968,0.8168383333333219,0.013959999999926254,0.032649999999987855,,0.17459432220305815,0.9998778368217718
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N13018,0.7596048819704196,0.7512580878254522,0.8168383333333219,0.016693588289934724,,,0.17459432220305815,0.9999109539697415
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N13044,0.9825725125628194,0.8426820478238279,0.8168383333333219,0.27978092947798294,,,0.17459432220305815,0.980028731354461
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N13159,1.4268887087130722,1.4028968604739802,1.3740106087859048,0.0479836964781839,0.18178862075675473,0.18150944500214172,0.19785101440134678,0.9984850014617416
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N13214,0.8296075709433792,0.7787621244861451,0.7577650293289153,0.1016908929144682,0.11383673192892341,,0.19785101440134678,0.9979642125064613
example/hyperparams_opt/Hela/unequal_param_set_11,1.0,-1.0,1.0,None,N13277,0.9683874170586677,0.7787621244861451,0.7577650293289153,0.1016908929144682,0.11383673192892341,,0.19785101440134678,0.9979642125064613
