work_dir,rt_weight,precursor_mz_weight,spec_weight,spec_sim_type,feature_id,top1_score,top2_avg_score,top3_avg_score,top1_gap,top1_margin,top2_margin,top3_margin,H_norm
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10193,0.3669366468628257,,,,,,,
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10231,0.6624453332838529,0.5388929456226865,0.44671446374845286,0.24710477532233277,0.4000878332838673,,,0.9380963957686502
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10325,0.4660279572816966,0.45561085941970725,0.4521262688202999,0.020834195723978655,0.05397567097365341,0.05459350688281139,0.06357166784672735,0.9986775024716612
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10448,0.5891074966004091,0.5734033872565205,0.564791908507789,0.03140821868777721,0.041538545590082965,,0.06357166784672735,0.9995562083622663
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10713,0.42041235371731434,0.4026654970026492,0.36554016466843686,0.035493713429330276,0.13287135371730774,0.11637399700264439,0.07960566466843255,0.9922837868112455
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10743,0.2854019964337534,0.28262429220679375,0.27594962842387966,0.005555408453919275,0.02280169557570194,,0.07960566466843255,0.9994329860985235
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10813,0.2730652500000112,0.27186318750001137,0.27082537500001075,0.002404124999999646,0.004315500000001693,,0.07960566466843255,0.9999806618572599
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10937,0.4866050029946264,0.4812027215574623,0.47832652357840716,0.010804562874328183,0.02870904353649495,0.028199484820052634,0.029183804614793973,0.9997406716128238
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10951,0.5378239680581333,0.5248158435303465,0.5187360426618596,0.026016249055573648,0.03124752713324752,,0.029183804614793973,0.9996858593018096
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N10978,0.35092456515084586,0.5248158435303465,0.5187360426618596,0.026016249055573648,0.03124752713324752,,0.029183804614793973,0.9996858593018096
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N11103,0.589902009990666,0.5879164783625317,0.5187360426618596,0.003971063256268725,,,0.029183804614793973,0.9999917725032027
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N11463,0.5090688835009626,0.45589449003946825,0.5187360426618596,0.10634878692298871,,,0.029183804614793973,0.9901641945541431
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N11510,0.39918721054952316,0.3988636878222511,0.5187360426618596,0.0006470454545440818,,,0.029183804614793973,0.9999995254246461
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N11520,0.5853885447781546,0.5712481985311548,0.5634913889374715,0.02828069249399956,0.1603613957082386,0.18720458968796844,0.1968626730806537,0.9892090119822169
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N11573,0.45402409636614494,0.44823566252034086,0.3892310250135654,0.01157686769160815,0.1828023463661304,,0.1968626730806537,0.9776800190002763
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N11618,0.4199039944324112,0.4046021146685441,0.3578689748372748,0.030603759527734198,0.15550129925767492,,0.1968626730806537,0.9831575299589571
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N11812,0.3869134972492956,0.3782250552558448,0.36830143370720214,0.017376883986901515,0.058302989106075176,0.056229107934856526,0.05805433203749133,0.9976614768891925
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N11845,0.3887948913536161,0.3802466118724921,0.36830143370720214,0.017096558962248043,,0.056229107934856526,0.05805433203749133,0.9996354073998189
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N12489,0.4339294012787188,0.3950011293495105,0.36830143370720214,0.07785654385841673,,0.056229107934856526,0.05805433203749133,0.9929824856355145
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N12501,0.4899769619184852,0.45539204843229497,0.36830143370720214,0.06916982697238044,,0.056229107934856526,0.05805433203749133,0.9958354767713284
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N12514,0.328938455137236,0.3109035682500732,0.36830143370720214,0.03606977377432563,,0.056229107934856526,0.05805433203749133,0.9975713563443387
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N12521,0.9253778861664201,0.9251737047663718,0.8922712894392845,0.00040836280009659554,0.14747492239777094,0.16345857266987607,0.1533501404699641,0.9976162879270678
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N12768,0.7183322355385311,0.6940464643874897,0.6739438565868259,0.048571542302082604,0.08459359455303295,,0.1533501404699641,0.9987990494073488
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N12836,0.353665701152037,0.6940464643874897,0.6739438565868259,0.048571542302082604,0.08459359455303295,,0.1533501404699641,0.9987990494073488
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N12937,0.2851965000000067,0.2845057499999982,0.2801354999999958,0.0013815000000169664,0.013801500000015732,,0.1533501404699641,0.9997754745718904
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N13018,0.3642432634652017,0.3641952413543582,0.2801354999999958,9.60442216869084e-05,,,0.1533501404699641,0.9999999874582395
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N13044,0.4263086472304953,0.39520528698250545,0.2801354999999958,0.062206720495979584,,,0.1533501404699641,0.9955273708576287
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N13159,0.9193482435042949,0.919206553644945,0.9105034111814215,0.0002833797186999609,0.12275033232069887,0.15477504748494175,0.16875374649907604,0.9975874190122465
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N13214,0.3170048664402432,0.31417963824910566,0.3103676040960514,0.005650456382275071,0.014261330650300386,,0.16875374649907604,0.999837276213084
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N13277,0.4442344427092073,0.31417963824910566,0.3103676040960514,0.005650456382275071,0.014261330650300386,,0.16875374649907604,0.999837276213084
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N13874,0.3712965276033863,0.31417963824910566,0.3103676040960514,0.005650456382275071,0.014261330650300386,,0.16875374649907604,0.999837276213084
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N13917,0.4108946772884006,0.3931409045728772,0.37787788259665095,0.03550754543104684,0.11451472343413649,0.11375157898192445,0.10798460136738414,0.9926535534469428
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N14022,0.45453835335857784,0.4379882554243645,0.37787788259665095,0.033100195868426774,,0.11375157898192445,0.10798460136738414,0.9989697938324222
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N1416,0.3062610638774635,0.4379882554243645,0.37787788259665095,0.033100195868426774,,0.11375157898192445,0.10798460136738414,0.9989697938324222
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N14418,0.49206390013170975,0.4379882554243645,0.37787788259665095,0.033100195868426774,,0.11375157898192445,0.10798460136738414,0.9989697938324222
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N14588,0.4811505961160278,0.4379882554243645,0.37787788259665095,0.033100195868426774,,0.11375157898192445,0.10798460136738414,0.9989697938324222
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N14727,0.41245699993450224,0.4124266550459085,0.4120627479075516,6.068977718753921e-05,0.001122066303664515,,0.10798460136738414,0.9999992882258193
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N14944,0.3852599013859162,0.38470077638591516,0.3820075263859148,0.0011182500000021522,0.1145766654736417,0.13167383888591394,0.13049495138591405,0.9906976290324749
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N15137,0.6507951181701201,0.6006624102084264,0.5807154201466114,0.10026541592338767,0.1595318655534434,0.1259185533938511,0.12376710848903882,0.9956796815236522
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N15152,0.3894010263859096,0.38751908888590747,0.3843655263859092,0.0037638750000042465,0.11931361190220968,0.13542683888590967,0.13403825138591074,0.9902272595240863
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N1517,0.23527950000001047,0.1917780000000059,0.3843655263859092,0.08700300000000918,,0.13542683888590967,0.13403825138591074,0.962559468130024
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N1555,0.2784735000000086,0.23497200000000398,0.20944200000000515,0.08700300000000921,0.12009150000000113,,0.13403825138591074,0.9740756613934123
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N15625,0.37276399776003194,0.36136545230950257,0.20944200000000515,0.022797090901058803,,,0.13403825138591074,0.9992821690265941
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N15677,0.47646010260034566,0.4421515600356609,0.42230350571333103,0.06861708512936948,0.17029084945535022,0.16146168819855738,0.14564604372617407,0.9870591528965404
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N15717,0.4451928685145509,0.42594594745022973,0.41935280709545597,0.03849384212864232,0.14897200760227708,0.148049364116895,0.1420912070954536,0.9905986373323662
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N1595,0.5185811010247949,0.3573920505123988,0.28012261700826674,0.32237810102479225,0.3929973510247923,,0.1420912070954536,0.8388667628317983
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N16164,0.5690735450678732,0.48393237341018447,0.405905582273455,0.17028234331537745,0.31922154506787703,,0.1420912070954536,0.9521669828055528
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N16231,0.46677385260034626,0.42764393503566234,0.4105168807133319,0.07825983512936785,0.17631350570534943,0.16578439653189025,0.16060341872617162,0.9838502096786147
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N16409,0.5548695177342763,0.4715482549984741,0.40512050333231536,0.1666425254716044,0.2826045177342783,,0.16060341872617162,0.9627050966436048
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N16516,0.578258519987626,0.5582786437383983,0.5398564713779467,0.0399597524984554,0.07524639333058247,,0.16060341872617162,0.9985254054094589
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N17155,0.48633256125915014,0.44547429684798223,0.5398564713779467,0.08171652882233582,,,0.16060341872617162,0.9939232747389695
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N17265,0.5397330662954548,0.5392230825988353,0.5390164511501083,0.0010199673932388409,0.014391311845037502,0.018301806082497096,0.024872594085489808,0.9998647569715058
example/hyperparams_opt/Hela/equal_param_set_8,0.14999999999999997,0.14999999999999997,0.7000000000000001,None,N17713,0.41890092577474464,0.41479288694972255,0.5390164511501083,0.008216077650044173,,0.018301806082497096,0.024872594085489808,0.9999292448393291
