work_dir,rt_weight,precursor_mz_weight,spec_weight,spec_sim_type,feature_id,top1_score,top2_avg_score,top3_avg_score,top1_gap,top1_margin,top2_margin,top3_margin,H_norm
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10193,0.749088014923024,,,,,,,
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10231,0.7709020000000202,0.7561630000000064,0.7493853333333186,0.02947800000002765,0.03507200000007704,,,0.999808989333642
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10325,0.7822977406299694,0.7802666241378166,0.7794574186404336,0.004062232984305636,0.020265678094731676,0.02350354330605542,0.03054045989500087,0.9999047568169397
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10448,0.778905514260034,0.7764848244639475,0.7748515255764518,0.004841379592173012,0.007320586458573586,,0.03054045989500087,0.9999929977590573
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10713,0.7767950000000301,0.7755597500000253,0.7751480000000237,0.002470500000009479,0.011541426387444154,0.013329818516584213,0.01773010277486775,0.9999687304990796
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10743,0.7400244999999823,0.735884249999995,0.7332580238912277,0.0082804999999746,0.012018928326289147,,0.01773010277486775,0.9999786708519632
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10813,0.7199880000000429,0.7175597500000429,0.7163206666667074,0.004856500000000041,0.006145500000006687,,0.01773010277486775,0.999993794218201
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10937,0.7863066139521917,0.7849510242881809,0.7829694928200418,0.0027111793280216734,0.018549649484047026,0.020943881625242522,0.023609368767513517,0.9999274637391561
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10951,0.7696731834590911,0.7681466834590887,0.7666918448556338,0.0030530000000047464,0.005891015810366773,,0.023609368767513517,0.9999955199121878
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N10978,0.7254323337295241,0.7681466834590887,0.7666918448556338,0.0030530000000047464,0.005891015810366773,,0.023609368767513517,0.9999955199121878
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N11103,0.782497284156515,0.7760263693941014,0.7666918448556338,0.012941829524827031,,,0.023609368767513517,0.999949843412954
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N11463,0.7844176528174466,0.7748289277138514,0.7666918448556338,0.019177450207190527,,,0.023609368767513517,0.9998895245669998
example/hyperparams_opt/Hela/unequal_param_set_3,0.2,0.6,0.2,None,N11510,0.7505285728592193,0.7475354895258872,0.7666918448556338,0.005986166666664183,,,0.023609368767513517,0.9999884356909516
