work_dir,rt_weight,precursor_mz_weight,spec_weight,spec_sim_type,feature_id,top1_score,top2_avg_score,top3_avg_score,top1_gap,top1_margin,top2_margin,top3_margin,H_norm
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10193,0.30193610831941925,,,,,,,
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10231,0.6814646666101163,0.5280590807116419,0.4103410538077581,0.30681117179694883,0.5065596666101259,,,0.8798900458585076
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10325,0.41477407413768486,0.40154118653039517,0.39697714597708833,0.026465775214579323,0.06846600564649058,0.06908011683229437,0.08074545915014819,0.9970656247374919
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10448,0.5637392006189537,0.5424733620674749,0.530982112312222,0.042531677102957466,0.0557395878172372,,0.08074545915014819,0.9990940195236223
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10713,0.3618974518674037,0.3398633953839777,0.2913065969226545,0.044068112966852035,0.17020345186739927,0.1490023953839745,0.10068359692265161,0.977199737911973
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10743,0.20049228163857477,0.1939626196649077,0.18802624200824528,0.013059323947334195,0.024338794943654263,,0.10068359692265161,0.9987278799592387
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10813,0.18450391571893676,0.18425555429191331,0.18305515898483268,0.000496722854046866,0.0038495473482654252,,0.10068359692265161,0.9999602169687032
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10937,0.4513466360754922,0.43981115882077393,0.43524904140253423,0.023070954509436525,0.05072406137731078,0.04768932807855031,0.047433959809199566,0.9990674524302549
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10951,0.5007815587331067,0.48387567491903694,0.4754759195047123,0.03381176762813959,0.04210515005704368,,0.047433959809199566,0.9993372123964539
example/hyperparams_opt/Hela/equal_param_set_9,0.09999999999999998,0.09999999999999998,0.8,None,N10978,0.28588489680464735,0.48387567491903694,0.4754759195047123,0.03381176762813959,0.04210515005704368,,0.047433959809199566,0.9993372123964539
