work_dir,rt_weight,precursor_mz_weight,spec_weight,spec_sim_type,feature_id,top1_score,top2_avg_score,top3_avg_score,top1_gap,top1_margin,top2_margin,top3_margin,H_norm
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10193,0.9281383333333603,,,,,,,
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10231,0.9926250000000323,0.9877950000000055,0.9747199999999907,0.009660000000053515,0.04405500000007123,,,0.9998281141724237
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10325,0.9868249999999913,0.9846250000000059,0.9821357142857186,0.004399999999970761,0.017632380952360305,0.018087222222212485,0.020881904761886116,0.999967937719802
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10448,0.9613618181818269,0.9557422727272793,0.9521204895104974,0.01123909090909525,0.016484895104892816,,0.020881904761886116,0.9999762827994259
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10713,0.99022999999994,0.9876949999999596,0.9868499999999661,0.005069999999960828,0.016528749999935144,0.017813333333279502,0.022072499999955197,0.9999699082999397
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10743,0.949359999999956,0.9390799999999899,0.9297716666666531,0.020559999999932188,0.03820499999997651,,0.022072499999955197,0.9998717349869326
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10813,0.8992433333333641,0.8987096666667109,0.8968445396825855,0.0010673333333064416,0.006129047619029326,,0.022072499999955197,0.9999959533001203
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10937,0.9825274999999891,0.9813112499999974,0.979946071428564,0.0024324999999834063,0.016354702380943942,0.018819424603169654,0.021908333333330865,0.9999702130695728
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10951,0.9593008333333349,0.9541312499999938,0.9500541666666624,0.010339166666682331,0.017400833333335086,,0.021908333333330865,0.9999742674048503
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N10978,0.9401377777777624,0.9541312499999938,0.9500541666666624,0.010339166666682331,0.017400833333335086,,0.021908333333330865,0.9999742674048503
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N11103,0.9528127272727199,0.9438309090909085,0.9500541666666624,0.01796363636362297,,,0.021908333333330865,0.9999346732239438
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N11463,0.9726542857143515,0.9537117582418366,0.9500541666666624,0.03788505494502992,,,0.021908333333330865,0.9997154132481587
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N11510,0.9701725000000371,0.9648795833333708,0.9500541666666624,0.010585833333332628,,,0.021908333333330865,0.9999782934601269
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N11520,0.9644276923077524,0.9639938461538997,0.9615318974359388,0.0008676923077053367,0.012785515540049808,0.014006943796968652,0.012174321678330324,0.9999876437636277
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N11573,0.9537200000000325,0.9064875000000825,0.9615318974359388,0.0944649999999001,,0.014006943796968652,0.012174321678330324,0.9980407067043531
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N11618,0.9887650000000198,0.9657675000000079,0.9431950000000245,0.04599500000002388,0.09071499999996224,,0.012174321678330324,0.9992981767886431
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N11812,0.9874499999999102,0.9777474999999214,0.9686066666666212,0.01940499999997769,0.06747966666663652,0.07295450000002102,0.08405666666670686,0.9995504298996285
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N11845,0.9427587500000385,0.9410993750000389,0.9686066666666212,0.00331874999999926,,0.07295450000002102,0.08405666666670686,0.9999977573428567
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N12489,0.9710300000000132,0.9529225000000352,0.9686066666666212,0.03621499999995592,,0.07295450000002102,0.08405666666670686,0.999739521125378
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N12501,0.9633055555555453,0.9515639542484018,0.9686066666666212,0.023483202614287046,,0.07295450000002102,0.08405666666670686,0.9998901666426961
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N12514,0.9608316666667444,0.935288333333401,0.9686066666666212,0.0510866666666866,,0.07295450000002102,0.08405666666670686,0.9994619004217935
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N12521,0.9621866666666645,0.9607158333333372,0.9541972222222217,0.00294166666665463,0.030730386904763485,0.032494126984132676,0.028651805555543808,0.9999302488787198
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N12768,0.9278357142857041,0.9174659821428496,0.9125976917989297,0.020739464285709053,0.024974603174613863,,0.028651805555543808,0.9999350824831716
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N12836,0.9388875000000496,0.9174659821428496,0.9125976917989297,0.020739464285709053,0.024974603174613863,,0.028651805555543808,0.9999350824831716
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N12937,0.987329999999929,0.976319999999987,0.9496499999999818,0.02201999999988402,0.09101999999995769,,0.028651805555543808,0.9992354005816715
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N13018,0.940422500000011,0.9387691071428687,0.9496499999999818,0.0033067857142847767,,,0.028651805555543808,0.9999977624162312
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N13044,0.973076249999977,0.9492231250000184,0.9496499999999818,0.04770624999991724,,,0.028651805555543808,0.9995444414435932
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N13159,0.9647583333333122,0.9641971666666544,0.9580455185185004,0.0011223333333153507,0.02711506944442421,0.02925355555553444,0.026262601851823497,0.999940241173802
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N13214,0.9384166666667019,0.9347783333333648,0.9271747222222632,0.0072766666666742585,0.0264491666666421,,0.026262601851823497,0.9999339794115224
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N13277,0.9282200000000671,0.9347783333333648,0.9271747222222632,0.0072766666666742585,0.0264491666666421,,0.026262601851823497,0.9999339794115224
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N13874,0.9364874999999984,0.9347783333333648,0.9271747222222632,0.0072766666666742585,0.0264491666666421,,0.026262601851823497,0.9999339794115224
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N13917,0.9776599999999386,0.9728099999999433,0.9679666666666106,0.009699999999990383,0.05485299999998383,0.06182733333331869,0.06720266666667507,0.9996762865228515
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N14022,0.9781530000000089,0.9614540000000489,0.9679666666666106,0.0333979999999201,,0.06182733333331869,0.06720266666667507,0.9997823842678164
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N1416,0.5407183333333497,0.9614540000000489,0.9679666666666106,0.0333979999999201,,0.06182733333331869,0.06720266666667507,0.9997823842678164
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N14418,0.9076533333333335,0.9614540000000489,0.9679666666666106,0.0333979999999201,,0.06182733333331869,0.06720266666667507,0.9997823842678164
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N14588,0.9278041666666658,0.9614540000000489,0.9679666666666106,0.0333979999999201,,0.06182733333331869,0.06720266666667507,0.9997823842678164
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N14727,0.9371458333333275,0.9320987499999944,0.9289684523809543,0.010094166666666071,0.014437976190453616,,0.06720266666667507,0.9999807270391738
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N14944,0.9721550000000434,0.9637512500000298,0.9604800000000276,0.016807500000027176,0.041656071428604946,0.03715875000002222,0.03935650000002322,0.999873686219187
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N15137,0.9465287499999988,0.942203750000008,0.9375476851851935,0.008649999999981617,0.026873987949328937,0.0254092524509697,0.022500313861641863,0.999954119606428
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N15152,0.9721550000000434,0.9637512500000298,0.9604800000000276,0.016807500000027176,0.04158321428574907,0.037073750000023664,0.03925450000002495,0.9998744953998461
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N1517,0.9990700000000743,0.9867900000000418,0.9604800000000276,0.024560000000064974,,0.037073750000023664,0.03925450000002495,0.9998882871819779
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N1555,0.9990300000000616,0.9867500000000291,0.9337933333333694,0.024560000000064974,0.17115000000001146,,0.03925450000002495,0.9969625141000383
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N15625,0.9207614285714628,0.8745294642857553,0.9337933333333694,0.09246392857141517,,,0.03925450000002495,0.9979831072277283
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N15677,0.9840450000000374,0.971928750000032,0.9605980555555883,0.02423250000001076,0.07782916666667938,0.07628652777778833,0.0849247222222308,0.9993671294522818
example/hyperparams_opt/Hela/unequal_param_set_1,0.0,1.0,0.0,None,N15717,0.9722900000000436,0.96385250000003,0.9596691666666951,0.016875000000027285,0.0440314285714456,0.039434583333336604,0.04062816666666813,0.9998715464561174
